Name,Link,Price
"GIGABYTE GeForce RTX 3070 Ti GAMING OC 8G Video Card,8GB 256-bit GDDR6X PCI Express 4.0 x16,1830MHz Core Frequency,2×HDMI interface, 2×DisplayPort interface",https://www.newegg.ca/gigabyte-geforce-rtx-3070-ti-gv-n307tgaming-oc-8gd/p/1FT-000A-00371,"1,899.99"
MSI Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card RTX 3070 Ti Gaming X Trio 8G,https://www.newegg.ca/p/1FT-0009-006C3,999.99
"GIGABYTE AORUS GeForce RTX 3070 Ti MASTER 8G (LHR) Video Card,8GB 256-bit GDDR6X,PCI Express 4.0,3×HDMI Interface, 3×DisplayPort Interface",https://www.newegg.ca/gigabyte-geforce-rtx-3070-ti-gv-n307taorus-m-8gd/p/1FT-000A-003G4,"1,949.99"
"MSI GeForce RTX 3070 Ti SUPRIM X 8G (LHR) Video Card,8GB 256-bit GDDR6X PCI Express 4.0 x16,1860MHz Core Frequency,1×HDMI2.1 interface, 3×DisplayPort1.4a interface",https://www.newegg.ca/msi-geforce-rtx-3070-ti-rtx-3070-ti-suprim-x-8g/p/1FT-0009-00855,"1,279.99"
"MSI GeForce RTX 3070 GAMING Z TRIO 8G (LHR) Graphics Card, 8GB 256-bit GDDR6, PCI Express 4.0, 1×HDMI 2.1 Interface, 3×DisplayPort 1.4a Interface",https://www.newegg.ca/msi-geforce-rtx-3070-rtx-3070-gaming-z-trio-8g-lhr/p/1FT-0009-008A3,"1,249.87"
"GIGABYTE GeForce RTX 3070 GAMING OC 8G (LHR) Video Card,8GB 256-bit GDDR6,PCI Express 4.0,2×HDMI 2.1 Interface, 2×DisplayPort 1.4a Interface",https://www.newegg.ca/gigabyte-geforce-rtx-3070-gv-n3070gaming-oc-8gd/p/1FT-000A-003F9,"1,199.99"
"MSI GeForce RTX 3070 SUPRIM X 8G (LHR) Graphics Card, 8GB 256-bit GDDR6, PCI Express 4.0, 1×HDMI 2.1 Interface, 3×DisplayPort 1.4a Interface",https://www.newegg.ca/msi-geforce-rtx-3070-rtx-3070-suprim-x-8g-lhr/p/1FT-0009-008A2,"1,008.00"
GIGABYTE Gaming GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070GAMING OC-8GD (rev. 2.0),https://www.newegg.ca/p/1FT-000A-002M0,749.99
"GIGABYTE GeForce RTX 3070 VISION OC 8G (LHR) Video Card,8GB 256-bit GDDR6,PCI Express 4.0,2×HDMI 2.1 Interface, 2×DisplayPort 1.4a Interface",https://www.newegg.ca/gigabyte-geforce-rtx-3070-gv-n3070vision-oc-8gd/p/1FT-000A-003G2,"1,199.99"
"MSI GeForce RTX 3070 Ti GAMING X TRIO 8G (LHR) Graphics Card, 8GB 256-bit GDDR6X, PCI Express 4.0, 1×HDMI Interface, 3×DisplayPort Interface",https://www.newegg.ca/msi-geforce-rtx-3070-ti-rtx-3070-ti-gaming-x-trio-8g/p/1FT-0009-008A1,"1,408.59"
MSI Ventus GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card RTX 3070 Ti VENTUS 3X 8G,https://www.newegg.ca/msi-geforce-rtx-3070-ti-rtx-3070-ti-ventus-3x-8g/p/N82E16814137657,"1,280.99"
ASUS NVIDIA GeForce RTX 3070 8GB GDDR6 Graphics Card,https://www.newegg.ca/p/1FT-000Y-008J0,912.90
MSI Suprim GeForce RTX 3070 TI 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 TI SUPRIM 8G,https://www.newegg.ca/p/1FT-0009-00689,"1,528.98"
MSI Suprim GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card RTX 3070 Ti SUPRIM X 8G,https://www.newegg.ca/p/1FT-0009-00688,"1,183.99"
MSI Ventus GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card RTX 3070 Ti Ventus 3X 8G OC,https://www.newegg.ca/p/1FT-0009-00600,"1,247.67"
PNY Gaming Revel Epic-X NVIDIA GeForce RTX 3070 Ti 8GB GDDR6X Graphics Card,https://www.newegg.ca/p/1FT-000P-004R6,"1,409.00"
"GIGABYTE AORUS GeForce RTX 3070 MASTER 8GB Video Card, GV-N3070AORUS M-8GD (REV2.0)",https://www.newegg.ca/p/1FT-000A-002N1,"1,049.77"
ASUS ROG Strix GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card ROG-STRIX-RTX3070-O8G-V2-GAMING,https://www.newegg.ca/p/1FT-000Y-00689,"1,149.97"
GIGABYTE Eagle GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070EAGLE OC-8GD (rev. 2.0),https://www.newegg.ca/p/1FT-000A-002M4,999.97
ASUS ROG Strix GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3070TI-O8G-GAMING,https://www.newegg.ca/p/1FT-000Y-00695,"1,349.25"
ASUS TUF Gaming GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 x16 Video Card TUF-RTX3070-O8G-V2-GAMING LHR,https://www.newegg.ca/p/1FT-000Y-00653,"1,048.91"
GIGABYTE AORUS GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070AORUS M-8GD (rev. 2.0)LHR,https://www.newegg.ca/p/1FT-000A-002K9,"1,029.97"
ASUS ROG Strix GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card ROG-STRIX-RTX3070-8G-GAMING,https://www.newegg.ca/asus-rog-strix-rtx3070-8g-gaming/p/1FT-000Y-00637,"2,869.99"
ASUS TUF Gaming GeForce RTX 3070 Ti OC Edition 8GB GDDR6X PCI Express 4.0 Video Card TUF-RTX3070TI-O8G-GAMING,https://www.newegg.ca/p/1FT-000Y-006B2,999.99
ASUS TUF Gaming GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card TUF-RTX3070-O8G-GAMING,https://www.newegg.ca/p/1FT-000Y-00631,"2,011.00"
"ASUS TUF Gaming NVIDIA GeForce RTX 3070 Ti OC Edition Graphics Card (PCIe 4.0, 8GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings, Military-Grade Certification, GPU Tweak II)",https://www.newegg.ca/asus-geforce-rtx-3070-ti-tuf-rtx3070ti-o8g-gaming/p/1FT-000Y-00619,999.99
ASUS TUF Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card TUF-RTX3070TI-8G-GAMING,https://www.newegg.ca/p/1FT-000Y-00627,"1,597.97"
"New Gigabyte Geforce Rtx 3070 Gaming Oc 8G (Rev2.0) Graphics Card, 3X Windforce Fans, Lhr, 8Gb 256-Bit Gddr6, Gv-N3070Gaming Oc-8Gd Rev2.0 Video Card",https://www.newegg.ca/p/1FT-000A-00427,899.98
Refurbished ASUS ROG Strix GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3070TI-O8G-GAMING,https://www.newegg.ca/p/1FT-000Y-007M3,934.99
"Refurbished GIGABYTE AORUS GeForce RTX 3070 MASTER 8GB Video Card, GV-N3070AORUS M-8GD (REV2.0)",https://www.newegg.ca/p/1FT-000A-004V3,749.99
Refurbished GIGABYTE Vision GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-N3070VISION OC-8GD,https://www.newegg.ca/gigabyte-geforce-rtx-3070-gv-n3070vision-oc-8gd/p/N82E16814932427,719.99
Refurbished GIGABYTE 3070 Gaming OC GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX GV-N3070GAMING OC-8GD Video Card LHR,https://www.newegg.ca/p/1FT-000A-004D3,749.99
Refurbished MSI Ventus GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card RTX 3070 Ti Ventus 3X 8G OC,https://www.newegg.ca/msi-rtx-3070-ti-ventus-3x-8g-oc/p/1FT-0009-009U3,940.00
Refurbished MSI Gaming GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 GAMING X TRIO,https://www.newegg.ca/msi-geforce-rtx-3070-rtx-3070-gaming-x-trio/p/1FT-0009-00AK1,699.99
"Refurbished MSI GeForce RTX 3070 Ti GAMING X TRIO 8G (LHR) Graphics Card, 8GB 256-bit GDDR6X, PCI Express 4.0, 1×HDMI Interface, 3×DisplayPort Interface",https://www.newegg.ca/msi-geforce-rtx-3070-ti-rtx-3070-ti-gaming-x-trio-8g/p/1FT-0009-009H7,999.99
Refurbished MSI Ventus GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card RTX 3070 Ti Ventus 3X 8G OC,https://www.newegg.ca/p/1FT-0009-009S7,994.99
Refurbished MSI Ventus GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 VENTUS 3X OC,https://www.newegg.ca/p/1FT-0009-00AX1,816.99
Refurbished MSI Suprim GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card RTX 3070 SUPRIM 8G LHR,https://www.newegg.ca/p/1FT-0009-00AX3,816.99
"Refurbished MSI GeForce RTX 3070 GAMING Z TRIO 8G (LHR) Graphics Card, 8GB 256-bit GDDR6, PCI Express 4.0, 1×HDMI 2.1 Interface, 3×DisplayPort 1.4a Interface",https://www.newegg.ca/msi-geforce-rtx-3070-rtx-3070-gaming-z-trio-8g-lhr/p/1FT-0009-009T5,749.99
Refurbished MSI Suprim GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 SUPRIM X 8G,https://www.newegg.ca/p/1FT-0009-00AX4,816.99
Refurbished MSI Ventus GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card RTX 3070 Ti Ventus 3X 8G OC,https://www.newegg.ca/p/1FT-0009-00AX5,884.99
"Refurbished MSI GeForce RTX 3070 SUPRIM X 8G (LHR) Graphics Card, 8GB 256-bit GDDR6, PCI Express 4.0, 1×HDMI 2.1 Interface, 3×DisplayPort 1.4a Interface",https://www.newegg.ca/msi-geforce-rtx-3070-rtx-3070-suprim-x-8g-lhr/p/1FT-0009-009K6,749.99
Refurbished MSI Ventus GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 Ventus 2X 8G OC LHR,https://www.newegg.ca/p/1FT-0009-00AW7,743.99
"Refurbished ASUS TUF Gaming NVIDIA GeForce RTX 3070 Ti OC V2 Graphics Card (PCIe 4.0, 8GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, Military-grade Certification, GPU Tweak III) TUF-RTX3070TI-O8G-V2-GAMING",https://www.newegg.ca/p/1FT-000Y-008P7,951.98
"ASUS TUF-RTX3070-O8G-V2-GAMING (LHR) Video Card,8GB 256-bit GDDR6 PCI Express 4.0 x16,1845MHz Core Frequency,DisplayPort 1.4a *3,HDMI 2.1*2",https://www.newegg.ca/asus-geforce-rtx-3070-tuf-rtx3070-o8g-v2-gaming/p/1FT-000Y-006D8,"1,039.53"
Refurbished ASUS TUF Gaming GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 x16 Video Card TUF-RTX3070-O8G-V2-GAMING,https://www.newegg.ca/p/1FT-000Y-008P4,748.99
Refurbished MSI RTX 3070 SUPRIM X 8G Suprim GeForce RTX 3070 Video Card,https://www.newegg.ca/msi-geforce-rtx-3070-rtx-3070-suprim-x-8g/p/1FT-0009-009H2,730.99
Refurbished MSI RTX 3070 GAMING X TRIO Gaming GeForce RTX 3070 Video Card,https://www.newegg.ca/msi-geforce-rtx-3070-rtx-3070-gaming-x-trio/p/1FT-0009-009E3,749.99
Refurbished MSI RTX 3070 Ti Gaming X Trio 8G Gaming GeForce RTX 3070 Ti Video Card,https://www.newegg.ca/msi-geforce-rtx-3070-ti-rtx-3070-ti-gaming-x-trio-8g/p/1FT-0009-009M8,999.99
Refurbished ASUS ROG-STRIX-RTX3070-O8G-V2-GAMING ROG Strix GeForce RTX 3070 Video Card,https://www.newegg.ca/asus-geforce-rtx-3070-rog-strix-rtx3070-o8g-v2-gaming/p/1FT-000Y-007R9,749.99
Refurbished MSI RTX 3070 GAMING TRIO PLUS 8G LHR Gaming GeForce RTX 3070 Video Card,https://www.newegg.ca/msi-geforce-rtx-3070-rtx-3070-gaming-trio-plus-8g-lhr/p/1FT-0009-009B4,749.99
Refurbished MSI RTX 3070 SUPRIM 8G LHR Suprim GeForce RTX 3070 Video Card,https://www.newegg.ca/msi-geforce-rtx-3070-rtx-3070-suprim-8g-lhr/p/1FT-0009-009R3,749.99
Refurbished MSI Ventus GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card RTX 3070 Ti Ventus 3X 8G OC,https://www.newegg.ca/p/1FT-0009-009N3,999.99
Refurbished MSI Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card RTX 3070 Ti Gaming X Trio 8G,https://www.newegg.ca/p/1FT-0009-009W5,999.99
Refurbished MSI Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card RTX 3070 Ti Gaming X Trio 8G,https://www.newegg.ca/p/1FT-0009-009A4,968.99
Refurbished MSI RTX 3070 GAMING Z TRIO Gaming GeForce RTX 3070 Video Card,https://www.newegg.ca/msi-geforce-rtx-3070-rtx-3070-gaming-z-trio/p/1FT-0009-009G8,749.99
Refurbished MSI RTX 3070 Ti SUPRIM X 8G Suprim GeForce RTX 3070 Ti Video Card,https://www.newegg.ca/msi-geforce-rtx-3070-ti-rtx-3070-ti-suprim-x-8g/p/1FT-0009-009F8,749.99
Refurbished MSI Gaming GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 GAMING X TRIO,https://www.newegg.ca/p/1FT-0009-00AZ5,762.99
Refurbished ASUS ROG Strix GeForce RTX 3070 V2 OC Edition 8GB GDDR6 PCI Express 4.0 Video Card ROG-STRIX-RTX3070-O8G-V2-GAMING (LHR),https://www.newegg.ca/p/1FT-000Y-008P5,860.99
Refurbished MSI Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card RTX 3070 Ti Gaming X Trio 8G,https://www.newegg.ca/p/1FT-0009-00AX6,947.99
"ASUS RTX3070-O8G-V2-GAMING(LHR)Video Card,8GB 256-bit GDDR6 PCI Express 4.0 x16,1800MHz Core Frequency,2×HDMI2.1, 3×DisplayPort1.4a",https://www.newegg.ca/asus-geforce-rtx-3070-rtx3070-o8g-v2-gaming-lhr/p/1FT-000Y-006D4,"1,899.99"
Refurbished MSI Suprim GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card RTX 3070 Ti SUPRIM X 8G,https://www.newegg.ca/p/1FT-0009-009X7,749.99
Refurbished ASUS TUF-RTX3070-O8G-V2-GAMING TUF Gaming GeForce RTX 3070 Video Card,https://www.newegg.ca/asus-geforce-rtx-3070-tuf-rtx3070-o8g-v2-gaming/p/1FT-000Y-007K8,726.99
Refurbished GIGABYTE GV-N3070GAMING OC-8GD Gaming GeForce RTX 3070 Video Card,https://www.newegg.ca/gigabyte-geforce-rtx-3070-gv-n3070gaming-oc-8gd/p/1FT-000A-004C1,749.99
Refurbished GIGABYTE Vision GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070VISION OC-8GD (rev. 2.0),https://www.newegg.ca/p/1FT-000A-00510,749.99
Refurbished GIGABYTE GV-N3070VISION OC-8GD (rev. 2.0) Vision GeForce RTX 3070 Video Card,https://www.newegg.ca/gigabyte-geforce-rtx-3070-gv-n3070vision-oc-8gd/p/1FT-000A-004T1,699.99
Refurbished GIGABYTE Gaming GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-N3070GAMING OC-8GD (REV 2.0),https://www.newegg.ca/p/1FT-000A-004X2,749.99
Refurbished ASUS ROG Strix GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card ROG-STRIX-RTX3070-O8G-V2-GAMING,https://www.newegg.ca/p/1FT-000Y-007S0,749.99
Refurbished GIGABYTE Gaming GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070GAMING OC-8GD (rev. 2.0),https://www.newegg.ca/p/1FT-000A-004X8,749.99
Refurbished ASUS TUF-RTX3070TI-O8G-GAMING TUF Gaming GeForce RTX 3070 Ti Video Card,https://www.newegg.ca/asus-geforce-rtx-3070-ti-tuf-rtx3070ti-o8g-gaming/p/1FT-000Y-007W2,999.99
Refurbished ASUS ROG-STRIX-RTX3070TI-O8G-GAMING ROG Strix GeForce RTX 3070 Ti Video Card,https://www.newegg.ca/asus-geforce-rtx-3070-ti-rog-strix-rtx3070ti-o8g-gaming/p/1FT-000Y-007T2,999.99
Refurbished GIGABYTE GV-N3070EAGLE OC-8GD (rev. 2.0) Eagle GeForce RTX 3070 Video Card,https://www.newegg.ca/gigabyte-geforce-rtx-3070-gv-n3070eagle-oc-8gd/p/1FT-000A-004M4,749.99
Refurbished ASUS TUF Gaming GeForce RTX 3070 Ti OC Edition 8GB GDDR6X PCI Express 4.0 Video Card TUF-RTX3070TI-O8G-GAMING,https://www.newegg.ca/asus-geforce-rtx-3070-ti-tuf-rtx3070ti-o8g-gaming/p/1FT-000Y-007P7,899.90
Refurbished GIGABYTE AORUS GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070AORUS M-8GD (rev. 2.0)LHR,https://www.newegg.ca/p/1FT-000A-004E7,749.99
Refurbished GIGABYTE GV-N3070AORUS M-8GD AORUS GeForce RTX 3070 Video Card,https://www.newegg.ca/gigabyte-geforce-rtx-3070-gv-n3070aorus-m-8gd/p/1FT-000A-004C0,749.99
Refurbished ASUS ROG Strix GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3070TI-O8G-GAMING,https://www.newegg.ca/p/1FT-000Y-007N3,939.99
Refurbished GIGABYTE AORUS GeForce RTX 3070 MASTER 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070AORUS M-8GD (rev. 2.0) (LHR) -openbox,https://www.newegg.ca/p/1FT-000A-004C7,549.99
Refurbished GIGABYTE Vision OC GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070VISION OC-8GD (rev. 2.0) (LHR) -OPENBOX,https://www.newegg.ca/p/1FT-000A-00439,699.99
Refurbished GIGABYTE AORUS GeForce RTX 3070 MASTER 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070AORUS M-8GD (rev. 2.0) (LHR) -openbox,https://www.newegg.ca/p/1FT-000A-00400,749.99
Refurbished GIGABYTE GV-N3070GAMING OC-8GD (rev. 2.0) Gaming GeForce RTX 3070 Video Card,https://www.newegg.ca/gigabyte-geforce-rtx-3070-gv-n3070gaming-oc-8gd/p/1FT-000A-00509,749.99
Refurbished ASUS TUF Gaming GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 x16 Video Card TUF-RTX3070-O8G-V2-GAMING LHR,https://www.newegg.ca/p/1FT-000Y-007N5,749.99
Refurbished GIGABYTE Vision OC GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070VISION OC-8GD (rev. 2.0) (LHR) -OPENBOX,https://www.newegg.ca/p/1FT-000A-004P4,749.99
Refurbished GIGABYTE GV-N3070AORUS M-8GD (rev. 2.0) AORUS GeForce RTX 3070 Video Card,https://www.newegg.ca/gigabyte-geforce-rtx-3070-gv-n3070aorus-m-8gd/p/1FT-000A-004A4,749.99
Refurbished GIGABYTE Eagle GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070EAGLE OC-8GD (rev. 2.0),https://www.newegg.ca/p/1FT-000A-004R5,749.99
Refurbished GIGABYTE AORUS GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3070AORUS M-8GD Rev 1.0,https://www.newegg.ca/gigabyte-geforce-rtx-3070-gv-n3070aorus-m-8gd-rev-1-0/p/N82E16814932536,599.99
"Refurbished ZOTAC GAMING GeForce RTX 3070 Twin Edge OC LHR 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, White LED Logo Lighting, ZT-A30700H-10PLHR",https://www.newegg.ca/zotac-3070/p/1FT-000M-003G6,500.00
"Refurbished GIGABYTE AORUS GeForce RTX 3070 MASTER 8GB Video Card, GV-N3070AORUS M-8GD (REV2.0)",https://www.newegg.ca/p/1FT-000A-004E8,690.00
Refurbished ASUS ROG Strix GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card ROG-STRIX-RTX3070-O8G-V2-GAMING -OPENBOX,https://www.newegg.ca/p/1FT-000Y-007U3,749.99
"Open Box ZOTAC GAMING GeForce RTX 3070 Ti 8GB GDDR6X 256-bit 19 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, SPECTRA 2.0 RGB Lighting, ZT-A30710Q-10P",https://www.newegg.ca/zotac-geforce-rtx-3070-ti-zt-a30710q-10p/p/N82E16814500547R,849.99
"Refurbished MSI GeForce RTX 3070 Ti SUPRIM X 8G (LHR) Video Card,8GB 256-bit GDDR6X PCI Express 4.0 x16,1860MHz Core Frequency,1×HDMI2.1 interface, 3×DisplayPort1.4a interface",https://www.newegg.ca/p/1FT-0009-00AZ6,"1,034.99"
Refurbished ASUS TUF-RTX3070TI-8G-GAMING TUF Gaming GeForce RTX 3070 Ti Video Card,https://www.newegg.ca/asus-geforce-rtx-3070-ti-tuf-rtx3070ti-8g-gaming/p/1FT-000Y-007P2,949.99
Refurbished ASUS TUF Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card TUF-RTX3070TI-8G-GAMING,https://www.newegg.ca/p/1FT-000Y-007P1,999.99
"Refurbished ASUS Dual NVIDIA GeForce RTX 3070 V2 OC Edition Gaming Graphics Card (PCIe 4.0, 8GB GDDR6, LHR, HDMI 2.1, DisplayPort 1.4a, Axial-tech Fan Design, Dual BIOS, Protective Backplate) DUAL-RTX3070-O8G-V2",https://www.newegg.ca/asus-geforce-rtx-3070-dual-rtx3070-o8g-v2/p/1FT-000Y-007J1,629.99
Refurbished ASUS TUF Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card TUF-RTX3070TI-8G-GAMING,https://www.newegg.ca/p/1FT-000Y-007N8,999.99
"Refurbished EVGA GeForce RTX 3070 FTW3 ULTRA GAMING Video Card, 08G-P5-3767-KR, 8GB GDDR6, iCX3 Technology, ARGB LED, Metal Backplate",https://www.newegg.ca/evga-geforce-rtx-3070-08g-p5-3767-kr/p/1FT-001K-00FE4,599.00
Refurbished ASUS ROG Strix GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3070-O8G-V2-GAMING LHR,https://www.newegg.ca/p/1FT-000Y-007S7,749.99
Refurbished ASUS ROG Strix GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3070TI-O8G-GAMING,https://www.newegg.ca/p/1FT-000Y-008P8,"1,034.99"
Refurbished ASUS ROG Strix GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3070-O8G-WHITE-V2,https://www.newegg.ca/p/1FT-000Y-008P6,980.99
Refurbished ASUS ROG Strix GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3070-O8G-V2-GAMING LHR,https://www.newegg.ca/p/1FT-000Y-008S9,952.99
"Refurbished MSI GeForce RTX 3070 VENTUS 3X 8G OC LHR (Low Hash Rate) TORX 3.0 Fans PCI Express 4.0 Graphics Card ONLY, NO ACCESSORIES! NO POWER CABLE!",https://www.newegg.ca/p/1FT-0009-00AS1,587.87
"Refurbished ASUS TUF Gaming NVIDIA GeForce RTX 3070 Ti OC Edition Graphics Card (PCIe 4.0, 8GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings, Military-Grade Certification, GPU Tweak II)",https://www.newegg.ca/asus-geforce-rtx-3070-ti-tuf-rtx3070ti-o8g-gaming/p/1FT-000Y-007P4,979.90
"Refurbished ASUS ROG Strix NVIDIA GeForce RTX 3070 V2 White OC Edition Gaming Graphics Card ,PCIe 4.0, 8GB GDDR6, LHR, HDMI 2.1, DisplayPort 1.4a, 2.9-slot,ROG-STRIX-RTX3070-O8G-WHITE-V2",https://www.newegg.ca/asus-geforce-rtx-3070-rog-strix-rtx3070-o8g-white-v2/p/1FT-000Y-008K3,951.88
"Refurbished ASUS TUF-RTX3070-O8G-V2-GAMING (LHR) Video Card,8GB 256-bit GDDR6 PCI Express 4.0 x16,1845MHz Core Frequency,DisplayPort 1.4a *3,HDMI 2.1*2",https://www.newegg.ca/asus-geforce-rtx-3070-tuf-rtx3070-o8g-v2-gaming/p/1FT-000Y-007N7,749.99
"ASUS ROG STRIX RTX3070 TI O8G GAMING (LHR) Video Card,8GB 256-bit GDDR6X,PCI Express 4.0,2×HDMI Interface, 3×DisplayPort Interface",https://www.newegg.ca/asus-geforce-rtx-3070-ti-rog-strix-rtx3070ti-o8g-gaming/p/1FT-000Y-006M0,"1,339.15"
"Refurbished ASUS ROG STRIX RTX3070 TI O8G GAMING (LHR) Video Card,8GB 256-bit GDDR6X,PCI Express 4.0,2×HDMI Interface, 3×DisplayPort Interface",https://www.newegg.ca/asus-geforce-rtx-3070-ti-rog-strix-rtx3070ti-o8g-gaming/p/1FT-000Y-007N1,999.99
